ship,stw,wind_speed,wind_direction,power_without_wing,power_with_wing,id
FR35-2-Handymax-v2-Opt,12,32.5,55,3959.02,3959.02,432659
FR35-2-Handymax-v2-Opt,12,32.5,60,3880.19,3880.19,432660
FR35-2-Handymax-v2-Opt,12,32.5,65,3780.57,3780.57,432661
FR35-2-Handymax-v2-Opt,12,32.5,70,3667.88,3667.88,432662
FR35-2-Handymax-v2-Opt,12,32.5,75,3552.61,3552.61,432663
FR35-2-Handymax-v2-Opt,12,32.5,80,3444.5,3444.5,432664
FR35-2-Handymax-v2-Opt,12,32.5,85,3349.36,3349.36,432665
FR35-2-Handymax-v2-Opt,12,32.5,90,3266.68,598.27,432666
FR35-2-Handymax-v2-Opt,12,32.5,95,3195.25,634.07,432667
FR35-2-Handymax-v2-Opt,12,32.5,100,3133.87,717.23,432668
FR35-2-Handymax-v2-Opt,12,32.5,105,3081.7,837.67,432669
FR35-2-Handymax-v2-Opt,12,32.5,110,3037.97,985.48,432670
FR35-2-Handymax-v2-Opt,12,32.5,115,3001.85,1151.22,432671
FR35-2-Handymax-v2-Opt,12,32.5,120,2972.2,1326.68,432672
FR35-2-Handymax-v2-Opt,12,32.5,125,2947.68,1504.67,432673
FR35-2-Handymax-v2-Opt,12,32.5,130,2926.98,1678.55,432674
FR35-2-Handymax-v2-Opt,12,32.5,135,2908.76,1842.31,432675
FR35-2-Handymax-v2-Opt,12,32.5,140,2891.7,1990.53,432676
FR35-2-Handymax-v2-Opt,12,32.5,145,2874.95,2118.48,432677
FR35-2-Handymax-v2-Opt,12,32.5,150,2858.48,2222.22,432678
FR35-2-Handymax-v2-Opt,12,32.5,155,2841.34,2298.59,432679
FR35-2-Handymax-v2-Opt,12,32.5,160,2818.24,2347.1,432680
FR35-2-Handymax-v2-Opt,12,32.5,165,2784.52,2368.83,432681
FR35-2-Handymax-v2-Opt,12,32.5,170,2746.84,2371.7,432682
FR35-2-Handymax-v2-Opt,12,32.5,175,2715.98,2365.87,432683
FR35-2-Handymax-v2-Opt,12,32.5,180,2703.07,2361.59,432684
FR35-2-Handymax-v2-Opt,12,33,0,4430.17,4430.17,432685
FR35-2-Handymax-v2-Opt,12,33,5,4480.02,4480.02,432686
FR35-2-Handymax-v2-Opt,12,33,10,4493.57,4493.57,432687
FR35-2-Handymax-v2-Opt,12,33,15,4476.46,4476.46,432688
FR35-2-Handymax-v2-Opt,12,33,20,4434.66,4434.66,432689
FR35-2-Handymax-v2-Opt,12,33,25,4374.63,4374.63,432690
FR35-2-Handymax-v2-Opt,12,33,30,4303.41,4303.41,432691
FR35-2-Handymax-v2-Opt,12,33,35,4228.92,4228.92,432692
FR35-2-Handymax-v2-Opt,12,33,40,4160.18,4160.18,432693
FR35-2-Handymax-v2-Opt,12,33,45,4101.91,4101.91,432694
FR35-2-Handymax-v2-Opt,12,33,50,4045.67,4045.67,432695
FR35-2-Handymax-v2-Opt,12,33,55,3981.19,3981.19,432696
FR35-2-Handymax-v2-Opt,12,33,60,3899.7,3899.7,432697
FR35-2-Handymax-v2-Opt,12,33,65,3796.79,3796.79,432698
FR35-2-Handymax-v2-Opt,12,33,70,3680.85,3680.85,432699
FR35-2-Handymax-v2-Opt,12,33,75,3562.68,3562.68,432700
FR35-2-Handymax-v2-Opt,12,33,80,3452.3,3452.3,432701
FR35-2-Handymax-v2-Opt,12,33,85,3355.26,3355.26,432702
FR35-2-Handymax-v2-Opt,12,33,90,3270.9,3270.9,432703
FR35-2-Handymax-v2-Opt,12,33,95,3197.97,565.42,432704
FR35-2-Handymax-v2-Opt,12,33,100,3135.27,651.18,432705
FR35-2-Handymax-v2-Opt,12,33,105,3081.96,774.96,432706
FR35-2-Handymax-v2-Opt,12,33,110,3037.25,926.63,432707
FR35-2-Handymax-v2-Opt,12,33,115,3000.28,1096.5,432708
FR35-2-Handymax-v2-Opt,12,33,120,2969.86,1276.24,432709
FR35-2-Handymax-v2-Opt,12,33,125,2944.62,1458.48,432710
FR35-2-Handymax-v2-Opt,12,33,130,2923.2,1636.4,432711
FR35-2-Handymax-v2-Opt,12,33,135,2904.25,1803.84,432712
FR35-2-Handymax-v2-Opt,12,33,140,2886.38,1955.22,432713
FR35-2-Handymax-v2-Opt,12,33,145,2868.8,2085.71,432714
FR35-2-Handymax-v2-Opt,12,33,150,2851.52,2191.22,432715
FR35-2-Handymax-v2-Opt,12,33,155,2833.38,2268.59,432716
FR35-2-Handymax-v2-Opt,12,33,160,2808.84,2317.36,432717
FR35-2-Handymax-v2-Opt,12,33,165,2773.32,2338.76,432718
FR35-2-Handymax-v2-Opt,12,33,170,2734.02,2341.1,432719
FR35-2-Handymax-v2-Opt,12,33,175,2701.98,2334.78,432720
FR35-2-Handymax-v2-Opt,12,33,180,2688.62,2330.28,432721
FR35-2-Handymax-v2-Opt,12,33.5,0,4462.22,4462.22,432722
FR35-2-Handymax-v2-Opt,12,33.5,5,4513.34,4513.34,432723
FR35-2-Handymax-v2-Opt,12,33.5,10,4527.15,4527.15,432724
FR35-2-Handymax-v2-Opt,12,33.5,15,4509.48,4509.48,432725
FR35-2-Handymax-v2-Opt,12,33.5,20,4466.5,4466.5,432726
FR35-2-Handymax-v2-Opt,12,33.5,25,4404.88,4404.88,432727
FR35-2-Handymax-v2-Opt,12,33.5,30,4331.95,4331.95,432728
FR35-2-Handymax-v2-Opt,12,33.5,35,4255.94,4255.94,432729
FR35-2-Handymax-v2-Opt,12,33.5,40,4186.22,4186.22,432730
FR35-2-Handymax-v2-Opt,12,33.5,45,4127.23,4127.23,432731
FR35-2-Handymax-v2-Opt,12,33.5,50,4069.9,4069.9,432732
FR35-2-Handymax-v2-Opt,12,33.5,55,4003.64,4003.64,432733
FR35-2-Handymax-v2-Opt,12,33.5,60,3919.42,3919.42,432734
FR35-2-Handymax-v2-Opt,12,33.5,65,3813.19,3813.19,432735
FR35-2-Handymax-v2-Opt,12,33.5,70,3693.98,3693.98,432736
FR35-2-Handymax-v2-Opt,12,33.5,75,3572.9,3572.9,432737
FR35-2-Handymax-v2-Opt,12,33.5,80,3460.25,3460.25,432738
FR35-2-Handymax-v2-Opt,12,33.5,85,3361.28,3361.28,432739
FR35-2-Handymax-v2-Opt,12,33.5,90,3275.2,3275.2,432740
FR35-2-Handymax-v2-Opt,12,33.5,95,3200.75,495.9,432741
FR35-2-Handymax-v2-Opt,12,33.5,100,3136.71,584.25,432742
FR35-2-Handymax-v2-Opt,12,33.5,105,3082.23,711.39,432743
FR35-2-Handymax-v2-Opt,12,33.5,110,3036.53,866.91,432744
FR35-2-Handymax-v2-Opt,12,33.5,115,2998.7,1040.94,432745
FR35-2-Handymax-v2-Opt,12,33.5,120,2967.49,1224.99,432746
FR35-2-Handymax-v2-Opt,12,33.5,125,2941.51,1411.51,432747
FR35-2-Handymax-v2-Opt,12,33.5,130,2919.35,1593.5,432748
FR35-2-Handymax-v2-Opt,12,33.5,135,2899.62,1764.65,432749
FR35-2-Handymax-v2-Opt,12,33.5,140,2880.93,1919.22,432750
FR35-2-Handymax-v2-Opt,12,33.5,145,2862.5,2052.24,432751
FR35-2-Handymax-v2-Opt,12,33.5,150,2844.38,2159.53,432752
FR35-2-Handymax-v2-Opt,12,33.5,155,2825.21,2237.89,432753
FR35-2-Handymax-v2-Opt,12,33.5,160,2799.17,2286.9,432754
FR35-2-Handymax-v2-Opt,12,33.5,165,2761.82,2307.97,432755
FR35-2-Handymax-v2-Opt,12,33.5,170,2720.87,2309.76,432756
FR35-2-Handymax-v2-Opt,12,33.5,175,2687.64,2302.94,432757
FR35-2-Handymax-v2-Opt,12,33.5,180,2673.82,2298.21,432758
FR35-2-Handymax-v2-Opt,12,34,0,4494.63,4494.63,432759
FR35-2-Handymax-v2-Opt,12,34,5,4547.04,4547.04,432760
FR35-2-Handymax-v2-Opt,12,34,10,4561.11,4561.11,432761
FR35-2-Handymax-v2-Opt,12,34,15,4542.86,4542.86,432762
FR35-2-Handymax-v2-Opt,12,34,20,4498.68,4498.68,432763
FR35-2-Handymax-v2-Opt,12,34,25,4435.46,4435.46,432764
FR35-2-Handymax-v2-Opt,12,34,30,4360.81,4360.81,432765
FR35-2-Handymax-v2-Opt,12,34,35,4283.28,4283.28,432766
FR35-2-Handymax-v2-Opt,12,34,40,4212.6,4212.6,432767
FR35-2-Handymax-v2-Opt,12,34,45,4152.89,4152.89,432768
FR35-2-Handymax-v2-Opt,12,34,50,4094.43,4094.43,432769
FR35-2-Handymax-v2-Opt,12,34,55,4026.35,4026.35,432770
FR35-2-Handymax-v2-Opt,12,34,60,3939.35,3939.35,432771
FR35-2-Handymax-v2-Opt,12,34,65,3829.76,3829.76,432772
FR35-2-Handymax-v2-Opt,12,34,70,3707.26,3707.26,432773
FR35-2-Handymax-v2-Opt,12,34,75,3583.27,3583.27,432774
FR35-2-Handymax-v2-Opt,12,34,80,3468.32,3468.32,432775
FR35-2-Handymax-v2-Opt,12,12.5,75,3217.5,2789.95,431183
FR35-2-Handymax-v2-Opt,12,12.5,80,3197.54,2750.07,431184
FR35-2-Handymax-v2-Opt,12,12.5,85,3176.68,2717.5,431185
FR35-2-Handymax-v2-Opt,12,12.5,90,3154.83,2692.54,431186
FR35-2-Handymax-v2-Opt,12,12.5,95,3132.48,2675.67,431187
FR35-2-Handymax-v2-Opt,12,12.5,100,3110.63,2667.42,431188
FR35-2-Handymax-v2-Opt,12,12.5,105,3090.07,2667.93,431189
FR35-2-Handymax-v2-Opt,12,12.5,110,3071.43,2676.91,431190
FR35-2-Handymax-v2-Opt,12,12.5,115,3055.1,2693.7,431191
FR35-2-Handymax-v2-Opt,12,12.5,120,3041.29,2717.26,431192
FR35-2-Handymax-v2-Opt,12,12.5,125,3029.88,2745.89,431193
FR35-2-Handymax-v2-Opt,12,12.5,130,3020.6,2777.78,431194
FR35-2-Handymax-v2-Opt,12,12.5,135,3013.21,2811.21,431195
FR35-2-Handymax-v2-Opt,12,12.5,140,3007.46,2844.7,431196
FR35-2-Handymax-v2-Opt,12,12.5,145,3003.12,2876.89,431197
FR35-2-Handymax-v2-Opt,12,12.5,150,2999.99,2906.66,431198
FR35-2-Handymax-v2-Opt,12,12.5,155,2997.86,2933.07,431199
FR35-2-Handymax-v2-Opt,12,12.5,160,2996.53,2955.38,431200
FR35-2-Handymax-v2-Opt,12,12.5,165,2995.83,2973.06,431201
FR35-2-Handymax-v2-Opt,12,12.5,170,2995.58,2985.73,431202
FR35-2-Handymax-v2-Opt,12,12.5,175,2995.59,2993.21,431203
FR35-2-Handymax-v2-Opt,12,12.5,180,2995.59,2995.39,431204
FR35-2-Handymax-v2-Opt,12,13,0,3438.47,3438.47,431205
FR35-2-Handymax-v2-Opt,12,13,5,3450.1,3450.1,431206
FR35-2-Handymax-v2-Opt,12,13,10,3454.76,3454.76,431207
FR35-2-Handymax-v2-Opt,12,13,15,3453.08,3439.6,431208
FR35-2-Handymax-v2-Opt,12,13,20,3445.77,3406.81,431209
FR35-2-Handymax-v2-Opt,12,13,25,3433.64,3367.19,431210
FR35-2-Handymax-v2-Opt,12,13,30,3417.52,3320.34,431211
FR35-2-Handymax-v2-Opt,12,13,35,3398.29,3266.1,431212
FR35-2-Handymax-v2-Opt,12,13,40,3376.82,3204.56,431213
FR35-2-Handymax-v2-Opt,12,13,45,3353.98,3137.13,431214
FR35-2-Handymax-v2-Opt,12,13,50,3330.62,3066.95,431215
FR35-2-Handymax-v2-Opt,12,13,55,3307.66,2997.09,431216
FR35-2-Handymax-v2-Opt,12,13,60,3286.03,2930.27,431217
FR35-2-Handymax-v2-Opt,12,13,65,3265.64,2868.25,431218
FR35-2-Handymax-v2-Opt,12,13,70,3245.59,2812,431219
FR35-2-Handymax-v2-Opt,12,13,75,3225.18,2762.35,431220
FR35-2-Handymax-v2-Opt,12,13,80,3203.88,2720,431221
FR35-2-Handymax-v2-Opt,12,13,85,3181.39,2685.44,431222
FR35-2-Handymax-v2-Opt,12,13,90,3157.71,2659.1,431223
FR35-2-Handymax-v2-Opt,12,13,95,3133.75,2641.75,431224
FR35-2-Handymax-v2-Opt,12,13,100,3110.57,2633.98,431225
FR35-2-Handymax-v2-Opt,12,13,105,3089.02,2635.89,431226
FR35-2-Handymax-v2-Opt,12,13,110,3069.73,2647.17,431227
FR35-2-Handymax-v2-Opt,12,13,115,3053.12,2667.05,431228
FR35-2-Handymax-v2-Opt,12,13,120,3039.24,2694.06,431229
FR35-2-Handymax-v2-Opt,12,13,125,3027.82,2726.16,431230
FR35-2-Handymax-v2-Opt,12,13,130,3018.61,2761.41,431231
FR35-2-Handymax-v2-Opt,12,13,135,3011.33,2798.03,431232
FR35-2-Handymax-v2-Opt,12,13,140,3005.73,2834.42,431233
FR35-2-Handymax-v2-Opt,12,13,145,3001.58,2869.2,431234
FR35-2-Handymax-v2-Opt,12,13,150,2998.67,2901.19,431235
FR35-2-Handymax-v2-Opt,12,13,155,2996.77,2929.4,431236
FR35-2-Handymax-v2-Opt,12,13,160,2995.68,2953.09,431237
FR35-2-Handymax-v2-Opt,12,13,165,2995.21,2971.71,431238
FR35-2-Handymax-v2-Opt,12,13,170,2995.15,2984.89,431239
FR35-2-Handymax-v2-Opt,12,13,175,2995.26,2992.41,431240
FR35-2-Handymax-v2-Opt,12,13,180,2995.07,2994.26,431241
FR35-2-Handymax-v2-Opt,12,13.5,0,3456.36,3456.36,431242
FR35-2-Handymax-v2-Opt,12,13.5,5,3468.64,3468.64,431243
FR35-2-Handymax-v2-Opt,12,13.5,10,3473.49,3473.49,431244
FR35-2-Handymax-v2-Opt,12,13.5,15,3471.6,3456.65,431245
FR35-2-Handymax-v2-Opt,12,13.5,20,3463.75,3421.68,431246
FR35-2-Handymax-v2-Opt,12,13.5,25,3450.81,3379.32,431247
FR35-2-Handymax-v2-Opt,12,13.5,30,3433.69,3329.1,431248
FR35-2-Handymax-v2-Opt,12,13.5,35,3413.33,3270.81,431249
FR35-2-Handymax-v2-Opt,12,13.5,40,3390.71,3204.57,431250
FR35-2-Handymax-v2-Opt,12,13.5,45,3366.75,3132.21,431251
FR35-2-Handymax-v2-Opt,12,13.5,50,3342.38,3057.2,431252
FR35-2-Handymax-v2-Opt,12,13.5,55,3318.66,2982.83,431253
FR35-2-Handymax-v2-Opt,12,13.5,60,3296.5,2911.91,431254
FR35-2-Handymax-v2-Opt,12,13.5,65,3275.45,2846.07,431255
FR35-2-Handymax-v2-Opt,12,13.5,70,3254.53,2786.35,431256
FR35-2-Handymax-v2-Opt,12,13.5,75,3232.96,2733.64,431257
FR35-2-Handymax-v2-Opt,12,13.5,80,3210.2,2688.7,431258
FR35-2-Handymax-v2-Opt,12,13.5,85,3185.91,2652.06,431259
FR35-2-Handymax-v2-Opt,12,13.5,90,3160.39,2624.39,431260
FR35-2-Handymax-v2-Opt,12,13.5,95,3134.84,2606.69,431261
FR35-2-Handymax-v2-Opt,12,13.5,100,3110.39,2599.58,431262
FR35-2-Handymax-v2-Opt,12,13.5,105,3087.93,2603.16,431263
FR35-2-Handymax-v2-Opt,12,13.5,110,3068.12,2617.05,431264
FR35-2-Handymax-v2-Opt,12,13.5,115,3051.31,2640.25,431265
FR35-2-Handymax-v2-Opt,12,13.5,120,3037.34,2670.74,431266
FR35-2-Handymax-v2-Opt,12,13.5,125,3025.91,2706.33,431267
FR35-2-Handymax-v2-Opt,12,13.5,130,3016.74,2744.95,431268
FR35-2-Handymax-v2-Opt,12,13.5,135,3009.56,2784.74,431269
FR35-2-Handymax-v2-Opt,12,13.5,140,3004.1,2824.02,431270
FR35-2-Handymax-v2-Opt,12,13.5,145,3000.13,2861.34,431271
FR35-2-Handymax-v2-Opt,12,13.5,150,2997.41,2895.48,431272
FR35-2-Handymax-v2-Opt,12,13.5,155,2995.73,2925.42,431273
FR35-2-Handymax-v2-Opt,12,13.5,160,2994.85,2950.39,431274
FR35-2-Handymax-v2-Opt,12,13.5,165,2994.56,2969.85,431275
FR35-2-Handymax-v2-Opt,12,13.5,170,2994.6,2983.43,431276
FR35-2-Handymax-v2-Opt,12,13.5,175,2994.69,2990.83,431277
FR35-2-Handymax-v2-Opt,12,13.5,180,2994.2,2992.37,431278
FR35-2-Handymax-v2-Opt,12,14,0,3474.6,3474.6,431279
FR35-2-Handymax-v2-Opt,12,14,5,3487.55,3487.55,431280
FR35-2-Handymax-v2-Opt,12,14,10,3492.59,3492.59,431281
FR35-2-Handymax-v2-Opt,12,14,15,3490.48,3474.04,431282
FR35-2-Handymax-v2-Opt,12,14,20,3482.07,3436.82,431283
FR35-2-Handymax-v2-Opt,12,14,25,3468.29,3391.62,431284
FR35-2-Handymax-v2-Opt,12,14,30,3450.15,3337.9,431285
FR35-2-Handymax-v2-Opt,12,14,35,3428.66,3275.41,431286
FR35-2-Handymax-v2-Opt,12,14,40,3404.87,3204.3,431287
FR35-2-Handymax-v2-Opt,12,14,45,3379.79,3126.89,431288
FR35-2-Handymax-v2-Opt,12,14,50,3354.43,3046.95,431289
FR35-2-Handymax-v2-Opt,12,14,55,3330,2967.98,431290
FR35-2-Handymax-v2-Opt,12,14,60,3307.3,2892.83,431291
FR35-2-Handymax-v2-Opt,12,14,65,3285.54,2823.04,431292
FR35-2-Handymax-v2-Opt,12,14,70,3263.66,2759.71,431293
FR35-2-Handymax-v2-Opt,12,14,75,3240.83,2703.82,431294
FR35-2-Handymax-v2-Opt,12,14,80,3216.46,2656.17,431295
FR35-2-Handymax-v2-Opt,12,14,85,3190.23,2617.37,431296
FR35-2-Handymax-v2-Opt,12,14,90,3162.88,2588.44,431297
FR35-2-Handymax-v2-Opt,12,14,95,3135.78,2570.54,431298
FR35-2-Handymax-v2-Opt,12,14,100,3110.13,2564.3,431299
FR35-2-Handymax-v2-Opt,12,14,105,3086.85,2569.81,431300
FR35-2-Handymax-v2-Opt,12,14,110,3066.64,2586.62,431301
FR35-2-Handymax-v2-Opt,12,14,115,3049.64,2613.23,431302
FR35-2-Handymax-v2-Opt,12,14,120,3035.56,2647.23,431303
FR35-2-Handymax-v2-Opt,12,14,125,3024.11,2686.3,431304
FR35-2-Handymax-v2-Opt,12,14,130,3014.98,2728.3,431305
FR35-2-Handymax-v2-Opt,12,14,135,3007.87,2771.23,431306
FR35-2-Handymax-v2-Opt,12,14,140,3002.54,2813.37,431307
FR35-2-Handymax-v2-Opt,12,14,145,2998.73,2853.19,431308
FR35-2-Handymax-v2-Opt,12,14,150,2996.2,2889.41,431309
FR35-2-Handymax-v2-Opt,12,14,155,2994.7,2921,431310
FR35-2-Handymax-v2-Opt,12,14,160,2993.99,2947.19,431311
FR35-2-Handymax-v2-Opt,12,14,165,2993.81,2967.42,431312
FR35-2-Handymax-v2-Opt,12,14,170,2993.86,2981.27,431313
FR35-2-Handymax-v2-Opt,12,14,175,2993.81,2988.43,431314
FR35-2-Handymax-v2-Opt,12,14,180,2992.98,2989.73,431315
FR35-2-Handymax-v2-Opt,12,14.5,0,3493.19,3493.19,431316
FR35-2-Handymax-v2-Opt,12,14.5,5,3506.83,3506.83,431317
FR35-2-Handymax-v2-Opt,12,14.5,10,3512.06,3512.06,431318
FR35-2-Handymax-v2-Opt,12,14.5,15,3509.72,3491.77,431319
FR35-2-Handymax-v2-Opt,12,14.5,20,3500.73,3452.24,431320
FR35-2-Handymax-v2-Opt,12,14.5,25,3486.11,3404.1,431321
FR35-2-Handymax-v2-Opt,12,14.5,30,3466.92,3346.76,431322
FR35-2-Handymax-v2-Opt,12,14.5,35,3444.28,3279.91,431323
FR35-2-Handymax-v2-Opt,12,14.5,40,3419.3,3203.78,431324
FR35-2-Handymax-v2-Opt,12,14.5,45,3393.09,3121.19,431325
FR35-2-Handymax-v2-Opt,12,14.5,50,3366.77,3036.23,431326
FR35-2-Handymax-v2-Opt,12,14.5,55,3341.69,2952.57,431327
FR35-2-Handymax-v2-Opt,12,14.5,60,3318.42,2873.05,431328
FR35-2-Handymax-v2-Opt,12,14.5,65,3295.89,2799.15,431329
FR35-2-Handymax-v2-Opt,12,14.5,70,3272.97,2732.08,431330
FR35-2-Handymax-v2-Opt,12,14.5,75,3248.76,2672.88,431331
FR35-2-Handymax-v2-Opt,12,14.5,80,3222.63,2622.4,431332
FR35-2-Handymax-v2-Opt,12,14.5,85,3194.39,2581.42,431333
FR35-2-Handymax-v2-Opt,12,14.5,90,3165.22,2551.32,431334
FR35-2-Handymax-v2-Opt,12,14.5,95,3136.61,2533.35,431335
FR35-2-Handymax-v2-Opt,12,14.5,100,3109.83,2528.19,431336
FR35-2-Handymax-v2-Opt,12,14.5,105,3085.84,2535.91,431337
FR35-2-Handymax-v2-Opt,12,14.5,110,3065.29,2555.87,431338
FR35-2-Handymax-v2-Opt,12,14.5,115,3048.09,2585.9,431339
FR35-2-Handymax-v2-Opt,12,14.5,120,3033.9,2623.43,431340
FR35-2-Handymax-v2-Opt,12,14.5,125,3022.4,2666,431341
FR35-2-Handymax-v2-Opt,12,14.5,130,3013.28,2711.36,431342
FR35-2-Handymax-v2-Opt,12,14.5,135,3006.23,2757.42,431343
FR35-2-Handymax-v2-Opt,12,14.5,140,3001.01,2802.39,431344
FR35-2-Handymax-v2-Opt,12,14.5,145,2997.35,2844.66,431345
FR35-2-Handymax-v2-Opt,12,14.5,150,2994.98,2882.9,431346
FR35-2-Handymax-v2-Opt,12,14.5,155,2993.64,2916.09,431347
FR35-2-Handymax-v2-Opt,12,14.5,160,2993.04,2943.43,431348
FR35-2-Handymax-v2-Opt,12,14.5,165,2992.9,2964.34,431349
FR35-2-Handymax-v2-Opt,12,14.5,170,2992.91,2978.38,431350
FR35-2-Handymax-v2-Opt,12,14.5,175,2992.56,2985.23,431351
FR35-2-Handymax-v2-Opt,12,14.5,180,2991.42,2986.34,431352
FR35-2-Handymax-v2-Opt,12,15,0,3512.14,3512.14,431353
FR35-2-Handymax-v2-Opt,12,15,5,3526.48,3526.48,431354
FR35-2-Handymax-v2-Opt,12,15,10,3531.91,3531.91,431355
FR35-2-Handymax-v2-Opt,12,15,15,3529.33,3509.85,431356
FR35-2-Handymax-v2-Opt,12,15,20,3519.74,3467.93,431357
FR35-2-Handymax-v2-Opt,12,15,25,3504.24,3416.76,431358
FR35-2-Handymax-v2-Opt,12,15,30,3483.99,3355.68,431359
FR35-2-Handymax-v2-Opt,12,15,35,3460.17,3284.31,431360
FR35-2-Handymax-v2-Opt,12,15,40,3434,3203,431361
FR35-2-Handymax-v2-Opt,12,15,45,3406.66,3115.13,431362
FR35-2-Handymax-v2-Opt,12,15,50,3379.42,3025.05,431363
FR35-2-Handymax-v2-Opt,12,15,55,3353.72,2936.59,431364
FR35-2-Handymax-v2-Opt,12,15,60,3329.85,2852.55,431365
FR35-2-Handymax-v2-Opt,12,15,65,3306.49,2774.4,431366
FR35-2-Handymax-v2-Opt,12,15,70,3282.43,2703.45,431367
FR35-2-Handymax-v2-Opt,12,15,75,3256.72,2640.8,431368
FR35-2-Handymax-v2-Opt,12,15,80,3228.69,2587.38,431369
FR35-2-Handymax-v2-Opt,12,15,85,3198.4,2544.22,431370
FR35-2-Handymax-v2-Opt,12,15,90,3167.43,2513.04,431371
FR35-2-Handymax-v2-Opt,12,15,95,3137.37,2495.17,431372
FR35-2-Handymax-v2-Opt,12,15,100,3109.53,2491.31,431373
FR35-2-Handymax-v2-Opt,12,15,105,3084.94,2501.54,431374
FR35-2-Handymax-v2-Opt,12,15,110,3064.06,2524.71,431375
FR35-2-Handymax-v2-Opt,12,15,115,3046.64,2558.2,431376
FR35-2-Handymax-v2-Opt,12,15,120,3032.32,2599.27,431377
FR35-2-Handymax-v2-Opt,12,15,125,3020.76,2645.35,431378
FR35-2-Handymax-v2-Opt,12,15,130,3011.62,2694.05,431379
FR35-2-Handymax-v2-Opt,12,15,135,3004.63,2743.24,431380
FR35-2-Handymax-v2-Opt,12,15,140,2999.51,2790.99,431381
FR35-2-Handymax-v2-Opt,12,15,145,2995.97,2835.66,431382
FR35-2-Handymax-v2-Opt,12,15,150,2993.74,2875.89,431383
FR35-2-Handymax-v2-Opt,12,15,155,2992.51,2910.64,431384
FR35-2-Handymax-v2-Opt,12,15,160,2991.98,2939.08,431385
FR35-2-Handymax-v2-Opt,12,15,165,2991.81,2960.6,431386
FR35-2-Handymax-v2-Opt,12,15,170,2991.72,2974.73,431387
FR35-2-Handymax-v2-Opt,12,15,175,2990.92,2981.24,431388
FR35-2-Handymax-v2-Opt,12,15,180,2989.5,2982.19,431389
FR35-2-Handymax-v2-Opt,12,15.5,0,3531.44,3531.44,431390
FR35-2-Handymax-v2-Opt,12,15.5,5,3546.49,3546.49,431391
FR35-2-Handymax-v2-Opt,12,15.5,10,3552.12,3552.12,431392
FR35-2-Handymax-v2-Opt,12,15.5,15,3549.3,3528.29,431393
FR35-2-Handymax-v2-Opt,12,15.5,20,3539.1,3483.91,431394
FR35-2-Handymax-v2-Opt,12,15.5,25,3522.7,3429.61,431395
FR35-2-Handymax-v2-Opt,12,34,85,3367.41,3367.41,432776
FR35-2-Handymax-v2-Opt,12,34,90,3279.6,3279.6,432777
FR35-2-Handymax-v2-Opt,12,34,95,3203.6,3203.6,432778
FR35-2-Handymax-v2-Opt,12,34,100,3138.2,516.45,432779
FR35-2-Handymax-v2-Opt,12,34,105,3082.53,646.94,432780
FR35-2-Handymax-v2-Opt,12,34,110,3035.81,806.34,432781
FR35-2-Handymax-v2-Opt,12,34,115,2997.1,984.54,432782
FR35-2-Handymax-v2-Opt,12,34,120,2965.08,1172.93,432783
FR35-2-Handymax-v2-Opt,12,34,125,2938.33,1363.75,432784
FR35-2-Handymax-v2-Opt,12,34,130,2915.42,1549.85,432785
FR35-2-Handymax-v2-Opt,12,34,135,2894.9,1724.73,432786
FR35-2-Handymax-v2-Opt,12,34,140,2875.35,1882.5,432787
FR35-2-Handymax-v2-Opt,12,34,145,2856.05,2018.08,432788
FR35-2-Handymax-v2-Opt,12,34,150,2837.06,2127.15,432789
FR35-2-Handymax-v2-Opt,12,34,155,2816.83,2206.49,432790
FR35-2-Handymax-v2-Opt,12,34,160,2789.24,2255.73,432791
FR35-2-Handymax-v2-Opt,12,34,165,2750.03,2276.44,432792
FR35-2-Handymax-v2-Opt,12,34,170,2707.41,2277.68,432793
FR35-2-Handymax-v2-Opt,12,34,175,2672.96,2270.34,432794
FR35-2-Handymax-v2-Opt,12,34,180,2658.67,2265.39,432795
FR35-2-Handymax-v2-Opt,12,34.5,0,4527.39,4527.39,432796
FR35-2-Handymax-v2-Opt,12,34.5,5,4581.1,4581.1,432797
FR35-2-Handymax-v2-Opt,12,34.5,10,4595.44,4595.44,432798
FR35-2-Handymax-v2-Opt,12,34.5,15,4576.6,4576.6,432799
FR35-2-Handymax-v2-Opt,12,34.5,20,4531.21,4531.21,432800
FR35-2-Handymax-v2-Opt,12,34.5,25,4466.37,4466.37,432801
FR35-2-Handymax-v2-Opt,12,34.5,30,4389.98,4389.98,432802
FR35-2-Handymax-v2-Opt,12,34.5,35,4310.93,4310.93,432803
FR35-2-Handymax-v2-Opt,12,34.5,40,4239.32,4239.32,432804
FR35-2-Handymax-v2-Opt,12,34.5,45,4178.87,4178.87,432805
FR35-2-Handymax-v2-Opt,12,34.5,50,4119.28,4119.28,432806
FR35-2-Handymax-v2-Opt,12,34.5,55,4049.33,4049.33,432807
FR35-2-Handymax-v2-Opt,12,34.5,60,3959.49,3959.49,432808
FR35-2-Handymax-v2-Opt,12,34.5,65,3846.52,3846.52,432809
FR35-2-Handymax-v2-Opt,12,34.5,70,3720.71,3720.71,432810
FR35-2-Handymax-v2-Opt,12,34.5,75,3593.79,3593.79,432811
FR35-2-Handymax-v2-Opt,12,34.5,80,3476.54,3476.54,432812
FR35-2-Handymax-v2-Opt,12,34.5,85,3373.65,3373.65,432813
